,nominal__v_12,nominal__v_18,nominal__v_20,nominal__v_21,nominal__v_25,nominal__v_3,nominal__v_32,nominal__v_4,ordinal__v_0,ordinal__v_10,ordinal__v_13,ordinal__v_15,ordinal__v_17,ordinal__v_19,ordinal__v_22,ordinal__v_23,ordinal__v_24,ordinal__v_29,ordinal__v_31,ordinal__v_33,ordinal__v_5,ordinal__v_6,binary__v_1,binary__v_11,binary__v_14,binary__v_26,binary__v_27,binary__v_28,binary__v_30,binary__v_9,bin_literal,ord_norm,binary_sum,ratio__v_16,ratio__v_2,ratio__v_34,ratio__v_35,ratio__v_36,ratio__v_37,ratio__v_38,ratio__v_39,ratio__v_40,ratio__v_7,ratio__v_8
ordinal__v_13,2.733534481418522,2.3143334145753776,4.4066686371101005,2.8810787671232796,4.773197314904163,0.47674295414950635,16.061618970276484,-3.672541433442786,2.8107707172765766,5.718172843745439,17.935561308141857,2.490583843455639,7.705488133757344,6.927982022560494,4.54995489123375,2.854650727680725,6.612312881897779,4.227023662532015,7.0800657769089685,6.865882678622377,6.555447605265819,5.821795959031808,-0.008084601282921135,-0.362414862408547,0.5481061743768901,0.5237613063387647,-0.48786053007936125,0.06436139589007778,0.40007408941362527,0.3266000287585738,-0.003248988730858615,0.25164438978172327,0.14350614300101502,0.16263387091545062,0.21763645008536886,0.15090674519015637,0.033884402538690996,0.061428323280786915,0.046428131529582396,0.03126538073150475,0.056988893077875316,0.173799230914372,0.16455829522105234,0.1857111112468225
ordinal__v_15,2.6020511580600116,0.7551254939756885,1.986675342354714,2.5456533192834474,-0.887390670230211,1.8299137742463105,-3.9163025301992818,7.208469094526879,2.75577900202198,2.976685485581284,2.490583843455639,14.599560827629366,2.4069309549956084,3.0277226540943176,3.4371342581231836,2.708069111626559,2.5418850856261526,3.414736464871793,0.2970728713381389,2.8087831070585167,2.7314000317565683,3.124466051003728,0.11514236049038384,-0.12400843991956488,0.5629098513104043,0.4881677624164311,-0.48351661834708237,0.0512602695311242,0.3196115704957018,0.4727403145233039,0.11793863927598158,0.15583438331236749,0.20032958150009977,0.17462920831187406,0.20520966184433095,0.14606512762033344,0.028025990473837994,0.05842145296920303,0.06458764531594308,0.040829539288812125,0.029070598794391285,0.18787827120841685,0.13945164575579894,0.08899229167522572
ordinal__v_17,2.6614923395599157,2.5320557744217465,8.270605136181283,3.024282139093789,6.688315691410513,-1.4096925761241683,25.16700159809949,5.87245862762755,3.128225478041885,7.8192205607699625,7.705488133757344,2.4069309549956084,28.25626087432036,8.671484500350317,9.423030009960021,3.3724499528648066,6.395849431379713,9.90891392248065,7.720098127528167,9.133000497723193,14.304909187031779,7.5328056347927665,0.008221260025249756,-0.4033617689742742,0.5427402576168577,0.5512684376877218,-0.46544674750527715,0.052274467272410266,0.34671497144684504,0.3232445194930939,-0.0042064718938993675,0.48238558197899045,0.13652219958037545,0.10099501990040033,0.19795928265310242,0.14417041023161198,0.04410047066233769,0.07227866817882414,0.04898799353918966,0.04554570334505609,0.05704263592522832,0.18615969115941144,0.2069199317774388,0.21847602323337423
ordinal__v_19,2.559061115854862,2.0028385489245544,4.059391353662719,2.4125263435194957,1.50585242521383,2.4373385244964196,5.292293299141355,8.786560280301703,2.6143945404235582,7.337606234614425,6.927982022560494,3.0277226540943176,8.671484500350317,21.33212971773711,12.195638523608118,2.5081263789402883,5.85140543648075,11.823187737966096,2.3829740778657817,8.072609165990285,8.532421113789583,9.989259644393057,0.07062708680092514,-0.21931979311593017,0.5244851354817506,0.41340256395451486,-0.29734806257154955,0.053446559575216934,0.1438149635632205,0.5544609932700488,0.06697591516828266,0.46674274947636346,0.17765277813688535,0.1722813335030252,0.1975763157047349,0.14571903234617778,0.04510343583439042,0.06610954963254612,0.0344964589292742,0.03383442786008164,0.05267202937547948,0.1822838909398121,0.16699033202739563,0.12855352980953832
ordinal__v_22,2.7701531532831964,4.509347258108752,2.52882955382017,2.395574288724971,0.9144528487088064,5.693759833711039,-0.8859044127199499,22.18595421279791,2.6297169334699846,6.844583339347833,4.54995489123375,3.4371342581231836,9.423030009960021,12.195638523608118,36.16301972896301,2.493515885503121,3.9366604356424144,20.708769144160417,-2.4170099744503952,7.102376690676555,10.922160673816705,13.193170893658802,0.12754557789742627,-0.1743338337399137,0.5749310738051592,0.355507599924939,-0.18597081282388106,0.06203357535690066,-0.011939027382825495,0.7298136466648378,0.112630148873788,0.7222186051839963,0.21108397138609183,0.23185795526201744,0.19600877636156283,0.1435075854901339,0.04264378044040725,0.05999404937599332,0.04354267826910779,0.03501656236996905,0.03592123673428958,0.19517052660231493,0.15295042702418624,0.11581211116243473
ordinal__v_23,2.586281688561312,1.4793228910472003,1.5996915115572847,2.568651211801888,1.6813654715018143,1.025992115265249,4.854351621861394,1.9123434795208951,2.9351547189043856,2.7836671289505532,2.854650727680725,2.708069111626559,3.3724499528648066,2.5081263789402883,2.493515885503121,13.178414837340668,2.787507564393108,2.4918282624602925,2.917729854841381,2.882253794965811,3.168022215165205,2.5081768452400115,0.06990806694640544,-0.26319599356429724,0.5338130315200614,0.4832200663778979,-0.49284164130397223,0.04901451919329436,0.3527107176207886,0.39131119108240037,0.05595013578187697,0.132552333879898,0.1605628511246537,0.14378491030683085,0.18416407858011852,0.14173321481988105,0.029253276059983475,0.058825347050814235,0.050969978687021446,0.037633829110155094,0.044568778190226914,0.17974370329210304,0.15166084357708198,0.12498816068381016
ordinal__v_24,2.57112218673973,2.1943870121174647,4.586882794100836,2.7796035300316144,3.852126385602495,0.6701328126995245,13.290523696120728,-2.0836222283786037,2.8414834579908135,5.177295529596341,6.612312881897779,2.5418850856261526,6.395849431379713,5.85140543648075,3.9366604356424144,2.787507564393108,16.02236789618688,3.519764954180589,5.77658271393214,5.8491798601711515,5.608376788111494,5.236237731803541,0.012043707479782987,-0.3248846742342061,0.5360344855824022,0.5077807278139796,-0.46666568352689075,0.05680544158845027,0.38305270591527146,0.34122551218574987,0.014226658087210676,0.2199674879425348,0.14934174611493578,0.14533023579586318,0.20028372303606165,0.1514888009506984,0.037246514871424344,0.06400344849697871,0.03901083973425546,0.02436935530925412,0.04537059404851832,0.1823675627442119,0.15843957576820425,0.1661955911941027
ordinal__v_29,2.739436165405098,2.419187270500481,4.957301998887418,2.2814146469968346,0.848626306211076,4.440826639655074,-2.775447243007721,19.928954636959094,2.6993218278682765,6.689645678274852,4.227023662532015,3.414736464871793,9.90891392248065,11.823187737966096,20.708769144160417,2.4918282624602925,3.519764954180589,33.081221935045406,-1.4803688176006917,6.789444035149851,10.719439171730876,11.18593802916053,0.14265848583334897,-0.15936383037549393,0.5659689335232797,0.381720220719275,-0.20985074133828427,0.05261736329406689,0.03804534416461896,0.6805702802906072,0.12379550956070699,0.6908874956613272,0.2131951508730598,0.2101462596736273,0.199022764613112,0.14142742596332888,0.048956243855933064,0.038183792660066204,0.06466608783173342,0.060513550540622095,0.038332329246496655,0.19923476794940265,0.15514157391021516,0.10295111611579373
ordinal__v_31,2.4139463952405147,17.036774595520114,37.65115295924608,7.557474973656451,51.237529966100404,3.4247530884931257,63.122258421043156,-2.3838240102997976,3.138130863445641,4.206816344030266,7.0800657769089685,0.2970728713381389,7.720098127528167,2.3829740778657817,-2.4170099744503952,2.917729854841381,5.77658271393214,-1.4803688176006917,64.60525382458351,5.419023109290351,4.835276047605991,0.5551561540571258,-0.7551242448098537,-1.3062178617389932,0.5146515146552142,0.6585415530851076,-0.7372042738682268,0.03517263749429541,0.8193898296804035,-0.039516986434614126,-0.6172784868104744,0.1387224119008254,-0.11575826170523892,0.10319334927966628,0.2048482878840536,0.16872175150260768,0.048421209200933665,0.09113337483850338,0.04506128917449202,0.01152886468615667,0.005869690265071653,0.15913932404583164,0.20637404488811814,0.4133688364769751
ordinal__v_33,2.575373347908789,3.0999997640464514,5.522101650731011,2.84587065331927,5.755214045953758,2.1319555149838822,12.859253563731329,10.146181980144373,3.023841308470663,7.452995992398396,6.865882678622377,2.8087831070585167,9.133000497723193,8.072609165990285,7.102376690676555,2.882253794965811,5.8491798601711515,6.789444035149851,5.419023109290351,18.170089195630265,8.088009819276257,7.229838949212798,0.03194866539122204,-0.3296080200888071,0.5401778437399015,0.4960899096825359,-0.4439169995924944,0.07074938013615327,0.28428690951930974,0.4004634544043368,0.023209193083285486,0.3641615411963143,0.15002730617030807,0.15094454884290406,0.21042564400513306,0.14379906792797267,0.03662543545557796,0.0696582391637783,0.04674399713216449,0.04199752201706079,0.05294321394536958,0.18922038836526137,0.16880936199290295,0.1616895273267517
ordinal__v_5,2.571543405459242,2.221885149472408,3.890227005355313,2.93869204425713,5.170053553127301,-1.1594879072419437,20.05457556259653,7.7342666036346825,3.242357763038234,7.672953234839847,6.555447605265819,2.7314000317565683,14.304909187031779,8.532421113789583,10.922160673816705,3.168022215165205,5.608376788111494,10.719439171730876,4.835276047605991,8.088009819276257,26.908194083366347,7.61268729159751,0.0756647227795661,-0.3586791070629498,0.55107494189991,0.5194069640717703,-0.4384547721465994,0.04600065678363676,0.30075566205234044,0.4093452733230364,0.04063432265525691,0.4962075299486032,0.15787347738581553,0.16031843672470908,0.19495625652573484,0.13734541225803656,0.054186838014099965,0.08161014372337337,0.06131378305901799,0.04309681329709151,0.05203478178307673,0.19519262345367153,0.19502431290737313,0.20406434494853978
ordinal__v_6,2.5952654394121244,3.831661551563898,3.5046393047531605,2.399723393045308,2.1527054711242792,4.118083410411491,2.1889933638759,12.102714076488928,2.5850041666620407,6.934576868668817,5.821795959031808,3.124466051003728,7.5328056347927665,9.989259644393057,13.193170893658802,2.5081768452400115,5.236237731803541,11.18593802916053,0.5551561540571258,7.229838949212798,7.61268729159751,20.776876503494655,0.0886035824965772,-0.18704634460765637,0.5284874628164958,0.37828776283837157,-0.26240564634061064,0.05751634186504345,0.1023996198094382,0.5875541443991297,0.0833634082390864,0.45602820987532955,0.18477098903954137,0.17790197455128368,0.1870947261884008,0.1468779112503761,0.04057395584757329,0.06401103287195684,0.04622900174892283,0.044185059416603105,0.05100136627154226,0.18299232857518793,0.16787913197245252,0.10664397302468016
binary__v_1,0.07552256770756406,-0.22293587837455214,-0.7717948625417907,-0.027028451001053663,-1.119850188929392,-0.010780800820785127,-1.1261502319006966,-0.3921646211807444,0.05888892528433792,0.05844522157981174,-0.008084601282921135,0.11514236049038384,0.008221260025249756,0.07062708680092514,0.12754557789742627,0.06990806694640544,0.012043707479782987,0.14265848583334897,-0.7551242448098537,0.03194866539122204,0.0756647227795661,0.0886035824965772,8.69986901072042,0.022445511386285446,0.012868906430261503,0.010686114050506236,-0.009293044311520924,0.0020463834705935343,0.00516505089379205,0.016802029977759425,0.04421389161237881,0.0029317017176546233,0.019047494791969825,0.004133475423834803,0.003912677941359902,0.002023523735816414,-0.0008449217613322314,-0.00028510702565708143,0.0031804068072547203,0.0016113297868771022,0.0006941686335205499,0.004788177561428421,0.006027736175368146,-0.0012982788715535513
binary__v_11,-0.2623103349874133,-0.25381625714384054,-0.6176641625980872,-0.4017518440463657,-0.8674872113177762,-0.08324478598180537,-2.3654332912133103,-0.2165381506349649,-0.28492161067997807,-0.29027278728315953,-0.362414862408547,-0.12400843991956488,-0.4033617689742742,-0.21931979311593017,-0.1743338337399137,-0.26319599356429724,-0.3248846742342061,-0.15936383037549393,-1.3062178617389932,-0.3296080200888071,-0.3586791070629498,-0.18704634460765637,0.022445511386285446,8.851234182422427,-0.05276164194798831,-0.05973498530425789,0.05788347170389549,-0.005644480741193931,-0.06061327380271622,-0.03012263477388992,0.058245260991402106,-0.01312602730886836,0.013632664266893506,-0.013251302402429693,-0.020030898810905192,-0.015158495549083332,-0.0020920434004677666,-0.006607318383061359,-0.0062700527939970425,-0.0036168311373520963,-0.003511567409640511,-0.01666061548264516,-0.02275156340359481,-0.0225351702640792
binary__v_14,0.5090019747923858,0.3321860485386988,0.4281808828215828,0.5075540042149654,0.26540801642458733,0.46130826109453565,0.6136382884873556,0.58209891228191,0.5479795089612417,0.5397169015468544,0.5481061743768901,0.5629098513104043,0.5427402576168577,0.5244851354817506,0.5749310738051592,0.5338130315200614,0.5360344855824022,0.5659689335232797,0.5146515146552142,0.5401778437399015,0.55107494189991,0.5284874628164958,0.012868906430261503,-0.05276164194798831,8.75975121021831,0.09756266232216014,-0.09606766065105378,0.00980907471788283,0.0692917285235077,0.08248279482256864,0.013972696304696424,0.02594606812486726,0.036525653623049,0.03223289879106051,0.03927032383560162,0.02831503976233649,0.00795599499044807,0.012020480533325075,0.010528171051943116,0.007836500654659451,0.007741342716007765,0.03634303896191845,0.031338321899701635,0.024370205285137423
binary__v_26,0.5265377647815149,0.6835998821897822,0.5177319576038675,0.4770877239199191,0.5599363369572103,0.48901263572880727,1.1164556432315733,0.38825660586652677,0.505677382381323,0.46453498136244503,0.5237613063387647,0.4881677624164311,0.5512684376877218,0.41340256395451486,0.355507599924939,0.4832200663778979,0.5077807278139796,0.381720220719275,0.6585415530851076,0.4960899096825359,0.5194069640717703,0.37828776283837157,0.010686114050506236,-0.05973498530425789,0.09756266232216014,8.801328445864284,-0.12018218250923529,0.011530675071424499,0.07033852949308313,0.06644925166638758,0.010759668363942865,0.020622398616475232,0.03581728736857794,0.03188931048878469,0.03390189116304916,0.02490196477130271,0.004659218700654383,0.011429433411114085,0.007306240952611937,0.007898850323284122,0.007239656179404181,0.03255636226332669,0.0293719368545282,0.026859844842499626
