,nominal__v_12,nominal__v_18,nominal__v_20,nominal__v_21,nominal__v_25,nominal__v_3,nominal__v_32,nominal__v_4,ordinal__v_0,ordinal__v_10,ordinal__v_13,ordinal__v_15,ordinal__v_17,ordinal__v_19,ordinal__v_22,ordinal__v_23,ordinal__v_24,ordinal__v_29,ordinal__v_31,ordinal__v_33,ordinal__v_5,ordinal__v_6,binary__v_1,binary__v_11,binary__v_14,binary__v_26,binary__v_27,binary__v_28,binary__v_30,binary__v_9,bin_literal,ord_norm,binary_sum,ratio__v_16,ratio__v_2,ratio__v_34,ratio__v_35,ratio__v_36,ratio__v_37,ratio__v_38,ratio__v_39,ratio__v_40,ratio__v_7,ratio__v_8
ordinal__v_13,-0.01290343562343002,-0.17723183948512888,-0.4409233932772882,-0.0015178887041745093,-0.30773349521879034,-0.20520639439046462,1.395932585420826,-0.7883547476587093,-0.0008077267995887412,-0.000996692358755667,0.08245232658264989,-0.03338993797720963,0.03328620885136781,0.03724768368398227,0.061901206084903425,0.0022680118293715557,0.04689831846159499,0.07242716164164976,0.00683804503757101,-4.399985460918902e-05,0.0973304416713909,0.002774116437219065,0.0017971921290849467,-0.006029255439561734,0.0017398010143773268,0.0022780021345243603,-0.001816960179706482,-0.000585601929701837,-0.002403837467512899,0.00018747764137815883,-0.0003341504919479262,0.0018782869746625293,-0.0006904545853025858,0.0018030389956158414,-0.0028857653794390745,-0.0010816571880399102,0.0024331945423882715,-0.0015320092638787667,-0.0008161294140398855,-0.00047555454426435016,-0.0025082116020514185,-0.0006991391666816197,0.004607220283388049,0.012533112370456354
ordinal__v_15,-0.08807431766747281,-0.6858948156905624,-0.7650201580976456,-0.03742899709452182,-2.076479612019059,-0.5300330891660229,-6.197377183545934,4.090019026217329,0.0051592486525310404,0.32385040814647714,-0.03338993797720963,2.0392814547414835,-0.18015198442532634,0.3955074660526244,0.3101277675005163,-0.010487694813607524,-0.01975678495825646,0.2779774776009918,-1.7840425493473255,0.248926307895678,-0.12524803058138664,0.5097719000773925,0.032688491019672264,0.2387100517986689,0.00241276497424519,-0.017669023741003785,0.008909226599463868,-0.004005049567855552,-0.07413550382277963,0.04944627139492951,0.0753431495812797,0.018205399923090983,0.033765318379334434,0.008410523994568597,-0.0004790449728032649,0.0004520908303429184,-0.010345057332879314,-0.00287207713301321,0.010944854300725943,0.002030114414809218,-0.015264805131988225,0.00601496839222315,-0.020382679025350455,-0.0335034537051739
ordinal__v_17,0.01146483168142657,-1.0800886628954305,2.354037496803633,-0.014989283803525948,1.4322609484710782,-4.471138964932113,7.557553404026434,-2.3312819198220573,0.025298641042171596,0.2142582485379615,0.03328620885136781,-0.18015198442532634,7.51022040101085,0.8110652619872504,3.0391381895143916,0.11767219088029669,0.01799657821420526,3.4406840510729912,0.13389793436624545,0.25158351650664124,5.561607129761949,0.8341288379510872,0.02368977679320127,0.00386433505697979,-0.004282652515293091,0.01190164183225591,0.05080006402297705,0.0008334465213650984,0.02147447976548712,-0.05163861197676041,0.01464327414833972,0.11952819779857311,0.008091782785744647,-0.04551769161657769,-0.0194171807127405,0.004298559064986797,-0.002252943930269515,0.0058758386551498384,0.008783091947736408,0.016761467823690018,-0.0018815709940292785,-0.001191321115220515,0.03800663528242254,0.025745760337680824
ordinal__v_19,0.2737422258952546,0.8490566920059082,-0.14092175656772268,-0.02878143146618782,-1.6412547313128651,0.2917349780351442,-8.13851749398084,6.013709249385865,-0.003947445893463848,1.1531998416005216,0.03724768368398227,0.3955074660526244,0.8110652619872504,4.581974386132952,7.444875090364441,-0.023849621675646242,0.019626273312217574,6.90881805975097,-2.6616910695812006,0.992288547220453,1.7346577077011018,4.489278808373412,0.024792748994008053,0.14892547891291033,0.006134897602560576,-0.09450679882777543,0.1774943506949952,0.011787709841577116,-0.25354841822648244,0.2726594468644366,0.04949638713346884,0.19673782320059105,0.04196277369374715,0.01383388927908213,-0.015502966557740855,-0.0025534676762495744,0.001155079121498443,-0.00021118537579992714,-0.011521958181016421,0.014137236769514339,-0.008375188717267472,0.0029081049523764666,0.02809750860533391,-0.030435606354485913
ordinal__v_22,0.5543981680756185,2.5944599294174338,0.8882172002871298,-0.038427389930750094,-2.2389279254748717,1.147440962079148,-12.87070334511551,5.369724614050066,0.01897817883538972,1.0689879459528753,0.061901206084903425,0.3101277675005163,3.0391381895143916,7.444875090364441,18.05433578180834,0.04102104319616627,0.038595099521506984,15.618007503782003,-4.564669052011439,0.8856214214248707,4.230905710437169,7.859674473346185,0.01637198454861129,0.22368633332631815,0.005354803561905049,-0.1637838259510291,0.34128497855591444,0.025700166285440813,-0.4296430634016653,0.39111470762096634,0.06402847422854067,0.4231039390675591,0.05858372636378054,0.04388965979488648,-0.02660333553222392,-0.0038138639408768753,0.0034276818427387574,-0.0026688260971456704,-0.010604268617502998,0.017604568867518575,-0.026705514954090504,0.000365511559648486,0.004623709359337217,-0.04272395624869844
ordinal__v_23,-0.0157557740243989,-0.006382954753907719,0.050597707203711685,-0.0005722106696033832,-0.0516511529981223,-0.0846946186902456,-0.07171763741611678,-1.0412569844455197,0.009617688026576806,-0.033533628323662835,0.0022680118293715557,-0.010487694813607524,0.11767219088029669,-0.023849621675646242,0.04102104319616627,0.07275067748085269,-0.001282160014505067,0.048875123523746435,-0.03610453770288023,-0.028890687143816363,0.025724823208796703,-0.01148247413520622,0.0017334242238542582,0.0009609823318264764,-0.0006903938539642719,-0.0003874963041184865,0.000387496304118465,-0.0007150507773201342,-0.005842202917551733,-0.004929896753384638,0.000936133687971244,0.000997857587038981,-0.0013547339637914296,-0.00741234423114351,-0.0023828397197559604,0.0003044799386052082,-0.00041153342727398595,0.0005687584071478001,-0.0014582722197129337,-0.00015318467900972434,-0.00010440345311562694,-0.00023422558904615643,-0.0022185071620343076,-0.0008375294386305846
ordinal__v_24,-0.00706293318335118,-0.10262126476838111,-0.23368939206017306,-0.0010832041501853224,-0.12975004469067242,-0.09090688801781904,0.9271041442549087,-0.4213338927904229,-0.0004421241429327864,-0.00039025958001181956,0.04689831846159499,-0.01975678495825646,0.01799657821420526,0.019626273312217574,0.038595099521506984,-0.001282160014505067,0.030776091541803965,0.04256103810748753,0.012988034377702885,0.0005146069952116654,0.047350007790312426,-0.00021893647462535416,0.0009837262180254396,-0.003591408422592488,0.0006125970095828271,0.0007324806714165155,-0.000271438716598628,-0.0003205400036262658,-0.0009178327159537123,-0.0005088678837409418,-0.0003074846711854445,0.0010590448600937227,-0.00046875483478388676,0.000843920569770038,-0.0015134312488730847,-0.00030600328300793957,0.0011927021855845626,-0.00040782140770523995,-0.0006773930096121358,-0.0005820130596731529,-0.0016133939691349714,-3.118554222472605e-05,0.0027386358781307215,0.007845808213206998
ordinal__v_29,0.4698036649965854,0.9073520356096987,0.9523203121396442,-0.053047670122674806,-1.6322296596855768,-0.9612354904102675,-13.06582654577121,3.599551371530734,0.021638788401298292,0.8727275509872248,0.07242716164164976,0.2779774776009918,3.4406840510729912,6.90881805975097,15.618007503782003,0.048875123523746435,0.04256103810748753,16.13287998603901,-4.7990286447555865,0.7550183747218915,4.465959523109599,6.9869739174388386,0.036696941542473424,0.21923915961553012,0.0007165386951089154,-0.1473034359635253,0.33540855352922216,0.021900661932112323,-0.38286845467621644,0.3658224433693174,0.0735903749240657,0.4014835370565356,0.06423034400628908,0.0355999084413977,-0.02056676646501286,-0.004637048553048364,-0.005518726809130079,-0.011458502533590485,-0.0017217291032758123,0.022312513263223685,-0.016006293936224113,0.00523481362022936,-0.00653482260957164,-0.0487894708277067
ordinal__v_31,-0.2912694723269611,8.231539775974852,15.360225109207848,0.643461738512905,23.13282897171488,1.0382231200743286,38.824599149633684,-5.889093158745312,-0.005613701257141803,-0.762597827937613,0.00683804503757101,-1.7840425493473255,0.13389793436624545,-2.6616910695812006,-4.564669052011439,-0.03610453770288023,0.012988034377702885,-4.7990286447555865,23.528621692863606,-0.6015736643652836,-0.0770573492404494,-2.8272159719047103,-0.32971790566643727,-0.7003864972736031,-0.02237126907271479,0.10787914111433519,-0.17749647629183654,-0.014097595928716818,0.4189549248059493,-0.33714792942423344,-0.3411531073614664,-0.10290694336622157,-0.15062622967675088,-0.024250872913191144,0.014399986484353127,0.009754907111536194,-0.003605880359963337,0.0410293770017121,0.005518517898191305,0.007910910777613583,0.005263117041614239,0.013595833611558764,0.014867193627244254,0.14085782038607486
ordinal__v_33,-0.004945201050640029,0.06565543522551501,-0.12165577192005472,-0.008907101002622726,0.13376147104905414,-0.1695276137348399,-1.8529276164130954,4.9817936253775805,-0.0004553028433471034,0.8337666362493742,-4.399985460918902e-05,0.248926307895678,0.25158351650664124,0.992288547220453,0.8856214214248707,-0.028890687143816363,0.0005146069952116654,0.7550183747218915,-0.6015736643652836,0.751452473461393,0.38234343225648576,1.1063151269587146,0.027960951085552913,0.05853511092745948,0.0008799970921835096,-0.02201140552752957,0.02754390898534422,-0.0005375634410947247,-0.08520858800640456,0.06267683637219268,0.027888968373707176,0.03404552769492053,0.00997703535538629,-0.0074725101669294814,0.0014764395657745708,0.0010514264774120167,-0.002032217583911663,0.0005339022837771676,-0.0015946531158046201,0.003743980067150931,-0.0027384577177998848,0.004085154203092933,0.016538477959811983,-0.007827271237422573
ordinal__v_5,-0.10192853275789154,-0.5582901358915313,-0.37512915657804957,-0.01557956204627805,0.7533990950483976,-4.440573732596939,6.996106756825988,-3.32067242830947,0.016740137921476585,0.444941834105244,0.0973304416713909,-0.12524803058138664,5.561607129761949,1.7346577077011018,4.230905710437169,0.025724823208796703,0.047350007790312426,4.465959523109599,-0.0770573492404494,0.38234343225648576,8.758264586217535,1.086247792301981,0.029085604374138044,0.007563511239412181,0.005955072109810099,0.021218557905827978,0.04563252554276591,-0.005094843068248069,-0.03465488065730257,-0.0043234639746408225,0.019639721254898528,0.15444134051253847,0.009340297638823243,-0.006632080091428854,-0.015948109048187886,-0.004795015824950399,0.004102211195420425,0.001129161019817099,0.005473620087365589,0.01785193905061153,0.0022242025455136384,0.009115227299028054,0.03339564327236716,0.033458081069271554
ordinal__v_6,0.24313363138452246,1.9064618356526792,0.3537756232728195,-0.02119496378089259,-0.6515519726495222,1.024696034337742,-9.570821166948415,8.168354071718904,-0.000700384159117065,1.3583960331261513,0.002774116437219065,0.5097719000773925,0.8341288379510872,4.489278808373412,7.859674473346185,-0.01148247413520622,-0.00021893647462535416,6.9869739174388386,-2.8272159719047103,1.1063151269587146,1.086247792301981,5.427679649599617,0.01752193243960494,0.1460999230321385,0.007116923343113214,-0.11617704606232171,0.19501522033618002,0.010499598155917245,-0.3112985462405526,0.3095083685810427,0.044122128108712945,0.20457333285300514,0.03689805336930331,0.006148870739983768,-0.016381400155359084,-0.0017465202621692276,-0.004658903021545249,-0.0062938079553599,-0.01126574134057115,0.014326673656676482,-0.010367979733592214,0.004373719157096401,0.03555404918372153,-0.03794066368076993
binary__v_1,0.01208848179458181,-0.15003270230739904,-0.25029582994034943,-0.010594187215342703,-0.5509976382493499,-0.17338939807561204,-0.5769683930126535,-0.3028716175643166,0.0007567124754041873,0.03187693814576959,0.0017971921290849467,0.032688491019672264,0.02368977679320127,0.024792748994008053,0.01637198454861129,0.0017334242238542582,0.0009837262180254396,0.036696941542473424,-0.32971790566643727,0.027960951085552913,0.029085604374138044,0.01752193243960494,0.039349048721017535,0.016325221418108927,0.0005296987327829286,0.002558793477223486,-0.002558793477223461,0.0005486165446680368,-0.00029099420753606265,0.004541550210529756,0.024019871146236105,0.0008384861801835435,0.008714734488510168,0.0004608013018502476,-0.0009501386389049204,-0.0006372421240673565,-0.0012356094436866694,-0.0031334155997947955,0.0020628310028745047,0.00010566372702476563,-0.001134540978718164,0.0007943355394902951,0.0008888485122107122,0.000727210962581489
binary__v_11,0.029669293266683158,0.16508490377741925,-0.0397618396275448,-0.02070607650745744,-0.2692070524752462,-0.09014039779694635,-1.7415091439987673,0.6688488043836603,0.0011739671352969795,0.06612030325465026,-0.006029255439561734,0.2387100517986689,0.00386433505697979,0.14892547891291033,0.22368633332631815,0.0009609823318264764,-0.003591408422592488,0.21923915961553012,-0.7003864972736031,0.05853511092745948,0.007563511239412181,0.1460999230321385,0.016325221418108927,0.2376030409638636,-0.0009762866290818563,-0.007601134303498203,0.005295924529408779,0.0015081109587058122,-0.039080160720628324,0.008692840841047664,0.06714625883015159,0.006485114241856278,0.031681079579703814,0.0048739114573723005,-0.0009953792122627872,-0.00041360571864905617,0.0013984242020917204,0.0014127669459195167,-0.003418740551857603,0.00013250785872429043,-7.96659036726852e-05,0.00032444199211300624,-0.009500675128203918,-0.006536316565987792
binary__v_14,0.007261889047670852,-0.033304914103568416,-0.10228414510939493,-0.0005832637731767074,-0.03461343151890255,-0.00898107177268987,-0.05138056452025995,0.013188903279179305,-0.00023806684619457602,0.0019532109372160395,0.0017398010143773268,0.00241276497424519,-0.004282652515293091,0.006134897602560576,0.005354803561905049,-0.0006903938539642719,0.0006125970095828271,0.0007165386951089154,-0.02237126907271479,0.0008799970921835096,0.005955072109810099,0.007116923343113214,0.0005296987327829286,-0.0009762866290818563,0.012742527942564705,0.00028801837195861866,0.0001730235828592731,0.00028844349132681955,-0.001203512931387228,0.0013219086754322205,0.0016436906944675394,0.0001405816033748664,0.0018805458909222116,0.0004796314986090775,0.00012187070125100964,-0.00014112782137258657,0.0012928535545006113,0.0005196607849423074,0.0005457534958617593,0.0003362817425503662,-0.00017413035914545902,0.0003454550351699733,0.0005529691872902211,-0.00026310460565112507
binary__v_26,0.0271058234764097,0.6058114667872295,0.07078322504480156,0.0003165013696283356,0.22482246483784615,0.40663390271695943,0.3776958147635883,-0.04011660174031106,-0.0001813134105392542,-0.028263210956346325,0.0022780021345243603,-0.017669023741003785,0.01190164183225591,-0.09450679882777543,-0.1637838259510291,-0.0003874963041184865,0.0007324806714165155,-0.1473034359635253,0.10787914111433519,-0.02201140552752957,0.021218557905827978,-0.11617704606232171,0.002558793477223486,-0.007601134303498203,0.00028801837195861866,0.0776352990215245,-0.031531103539735345,0.0011709912997195822,0.00572486997192723,-0.008503450162512489,0.003324767719882813,-0.003988271827546063,0.005677469162372444,0.0026379965251397018,-0.0017307192050595326,-0.0005724822736441869,0.001117992422970363,0.0015139673444850474,-0.000978338480726362,0.0013097219202103374,0.0022351750229998744,-0.000768980205743804,0.0010097502866222427,0.0037760873614633176
binary__v_27,-0.024339571747502155,-0.028586939355234167,0.10533480169563227,-0.0021606691888998884,-0.032106927723969135,0.08668098893818152,-0.5215409046667705,0.06777911902938406,-0.0002797285442786341,0.03471779832379676,-0.001816960179706482,0.008909226599463868,0.05080006402297705,0.1774943506949952,0.34128497855591444,0.000387496304118465,-0.000271438716598628,0.33540855352922216,-0.17749647629183654,0.02754390898534422,0.04563252554276591,0.19501522033618002,-0.002558793477223461,0.005295924529408779,0.0001730235828592731,-0.031531103539735345,0.07763529902152451,-0.0011709912997195807,-0.012640499294195515,0.014958037529962902,0.0004648163479536346,0.008690249150067908,0.007165842436125864,-0.0007128611688421985,-0.000270544391409228,8.986551088991884e-06,-0.00016574689012220065,-0.0004329034504293119,-0.0006494218903653653,0.0014164392039302187,-0.0019649090494859374,0.00020914354632208643,0.00024501730631962476,-0.0031613647550394696
binary__v_28,0.2906668656225318,0.019266409767032512,-0.22755343165919226,-0.0006040946222187356,-0.08898471079448209,0.01974381881752622,-0.05435172378464251,-0.03613259558118176,-0.0002465692335586653,-0.00135251726994294,-0.000585601929701837,-0.004005049567855552,0.0008334465213650984,0.011787709841577116,0.025700166285440813,-0.0007150507773201342,-0.0003205400036262658,0.021900661932112323,-0.014097595928716818,-0.0005375634410947247,-0.005094843068248069,0.010499598155917245,0.0005486165446680368,0.0015081109587058122,0.00028844349132681955,0.0011709912997195822,-0.0011709912997195807,0.013191453995388666,-0.002267374150319249,-0.0006561717448238021,0.0009133923024744661,0.00048820577230379786,0.001801868442135192,0.0006170498591631311,-7.74646214677716e-05,0.0004090947297975558,0.0007599545072215241,0.0007264410445303098,-0.0005104078569624648,0.001067536345064388,0.00010638245707106056,0.00046011580190858644,0.00021159350372001586,-0.0005311512239576279
binary__v_30,-0.045874631022958634,-0.171441501130499,-1.1157021877280335,0.0027033340624130426,-0.8115169513159678,-0.20933154017983785,1.6060652630500516,-1.4340925752689766,0.0007834949956010635,-0.09749793870246347,-0.002403837467512899,-0.07413550382277963,0.02147447976548712,-0.25354841822648244,-0.4296430634016653,-0.005842202917551733,-0.0009178327159537123,-0.38286845467621644,0.4189549248059493,-0.08520858800640456,-0.03465488065730257,-0.3112985462405526,-0.00029099420753606265,-0.039080160720628324,-0.001203512931387228,0.00572486997192723,-0.012640499294195515,-0.002267374150319249,0.21294951856294383,-0.039527173736295364,-0.008663190849033857,-0.011170203371188759,0.01766638192778704,0.000856709940889722,-0.0002926915359765106,-0.0010154920819273995,0.005595274120415248,-0.001614299180203478,-0.00039210320992495734,0.0015814194051200574,-0.00013927790059696133,0.0006043982789103092,0.001013282883644966,0.008722510630286916
